1936	1501	\N
1942	1506	\N
1949	1511	\N
1957	1518	\N
1974	1521	\N
305	438	\N
1903	\N	\N
1963	\N	\N
1919	\N	\N
1634	\N	\N
1978	\N	\N
1981	\N	\N
1984	\N	\N
1986	\N	\N
1987	\N	\N
1988	\N	\N
317	446	\N
361	476	\N
470	554	\N
535	592	\N
644	677	\N
738	736	\N
752	749	\N
921	871	\N
1117	993	\N
1217	\N	127
1327	1136	\N
1336	1147	\N
1509	1235	\N
1596	\N	142
1989	\N	\N
1990	\N	\N
2012	1625	\N
2468	\N	\N
2000	1526	\N
1993	\N	\N
1994	\N	\N
2017	\N	\N
1991	1524	\N
1975	\N	\N
1996	\N	\N
1997	\N	\N
1998	\N	\N
1999	\N	\N
1995	1522	\N
1808	1421	\N
2018	\N	\N
2019	\N	\N
2020	\N	\N
2001	\N	\N
2021	\N	\N
2002	\N	\N
2003	\N	\N
2022	\N	\N
2023	\N	\N
2024	\N	\N
2004	\N	\N
2005	\N	\N
2026	1529	\N
2006	\N	\N
2007	\N	\N
2033	1533	\N
2008	\N	\N
2009	\N	\N
2010	\N	\N
2011	\N	\N
2030	\N	170
2014	\N	\N
2015	\N	\N
2016	\N	\N
2013	1527	\N
2025	\N	\N
2027	1528	\N
2028	\N	\N
2666	1890	\N
2579	1852	\N
3	\N	\N
1254	\N	\N
1104	\N	\N
422	\N	\N
2031	\N	\N
2037	\N	\N
2038	\N	\N
2039	1537	\N
2040	1539	\N
2049	\N	170
2042	\N	\N
2041	1538	\N
2667	\N	\N
2055	1543	\N
2045	\N	\N
2046	\N	\N
2047	\N	\N
2048	\N	\N
2052	1558	\N
2051	1608	\N
2054	\N	\N
2050	1541	\N
2058	1599	\N
2060	1554	\N
366	\N	\N
2059	1544	\N
2061	1547	\N
2063	1548	\N
2066	1550	\N
2064	\N	\N
2068	1552	\N
2074	1557	\N
2075	1624	\N
2070	1556	\N
2056	1545	\N
2057	\N	171
2069	\N	\N
2067	1551	\N
2072	\N	\N
2073	\N	\N
2080	1561	\N
2079	1565	\N
2062	1546	\N
2082	1562	\N
2076	1559	\N
2078	\N	\N
2081	1563	\N
2053	1771	\N
1810	1424	\N
2035	1534	\N
724	1536	\N
2679	1893	\N
2090	1572	\N
2089	1569	\N
2093	1573	\N
2088	1570	\N
2092	1797	\N
2087	1568	\N
2103	1579	\N
2099	1577	\N
2097	1576	\N
2101	1647	\N
2102	1578	\N
2098	\N	\N
2104	1580	\N
2105	1581	\N
2100	\N	\N
2109	1584	\N
2116	1589	\N
2112	1587	\N
2113	1586	\N
2111	1588	\N
2108	\N	\N
2114	1585	\N
2122	1594	\N
2110	\N	\N
2118	1591	\N
2119	1592	\N
2121	1593	\N
2117	1590	\N
2115	\N	\N
2128	1598	\N
2126	1596	\N
2127	1597	\N
2120	\N	\N
2124	1595	\N
2134	1604	\N
2132	1602	\N
2123	\N	\N
1811	1425	\N
2133	1603	\N
2130	1601	\N
2129	1600	\N
2131	\N	\N
2085	1567	\N
2142	1610	\N
2469	1795	\N
2146	1646	\N
2894	1990	\N
2145	1613	\N
2139	\N	\N
1814	1009	\N
3596	2353	\N
2147	1616	\N
2143	1611	\N
2151	1620	\N
2144	\N	\N
2148	1617	\N
2149	1618	\N
2150	1619	\N
2157	1631	\N
2155	1627	\N
2154	1626	\N
2159	1633	\N
2161	1630	\N
2158	1651	\N
2160	1629	\N
2162	1632	\N
2167	1637	\N
2168	1638	\N
2173	1641	\N
2169	1639	\N
2170	1675	\N
2175	1642	\N
2171	1640	\N
2180	1650	\N
2179	1644	\N
2176	1649	\N
2183	1648	\N
2181	1645	\N
2174	\N	\N
2184	1652	\N
2370	1756	\N
2178	\N	\N
2177	1728	\N
2182	\N	\N
2185	\N	\N
2125	1614	\N
2136	1605	\N
1817	1437	\N
2187	\N	\N
2191	1655	\N
2195	1661	\N
2188	1654	\N
2470	\N	\N
2194	1660	\N
2189	1695	\N
2200	1667	\N
2193	1659	\N
2201	1665	\N
2196	\N	\N
2198	1663	\N
2203	\N	172
2199	\N	\N
2205	1668	\N
2202	\N	\N
2209	1671	\N
2210	1672	\N
2212	1676	\N
2213	1685	\N
2214	1677	\N
2215	1678	\N
2219	1681	\N
2220	1682	\N
2218	1680	\N
2216	1679	\N
2223	1684	\N
2227	1688	\N
2224	1686	\N
2217	\N	\N
2226	1687	\N
2222	1683	\N
2234	1693	\N
2221	\N	\N
2233	1692	\N
2228	1689	\N
2231	1691	\N
2235	1653	\N
2225	\N	\N
2211	\N	\N
2229	\N	\N
2232	\N	\N
2186	\N	\N
2190	1656	\N
2239	\N	174
2246	1702	\N
2241	\N	\N
2471	\N	\N
2237	\N	173
2240	1789	\N
3336	2245	\N
2248	1697	\N
2243	\N	118
2268	1712	\N
2265	\N	\N
2251	1700	\N
2247	\N	\N
2253	1703	\N
2258	1705	\N
2260	1706	\N
2252	1701	\N
2250	1699	\N
2245	\N	118
2262	1708	\N
2267	1711	\N
2255	\N	\N
2256	\N	\N
2257	\N	\N
2254	1704	\N
2259	\N	\N
2263	1709	\N
2269	1713	\N
2270	1714	\N
2281	1720	\N
2266	\N	\N
2271	1715	\N
2272	1716	\N
2275	1717	\N
2283	1721	\N
2274	\N	\N
2276	\N	\N
2277	\N	\N
2278	\N	\N
2279	\N	\N
2280	\N	\N
1820	1432	\N
2282	\N	\N
2285	\N	\N
2286	\N	\N
2236	1694	\N
2287	\N	\N
2288	\N	\N
2678	1894	\N
2290	\N	\N
2291	\N	\N
2292	\N	\N
2293	\N	\N
2295	\N	\N
2296	\N	\N
2	\N	1
11	132	\N
14	144	\N
15	145	\N
13	139	\N
47	200	\N
52	210	\N
60	221	\N
59	220	\N
57	217	\N
81	242	\N
87	246	\N
97	256	\N
110	265	\N
114	268	\N
119	276	\N
117	272	\N
121	278	\N
134	287	\N
132	285	\N
142	293	\N
149	300	\N
145	296	\N
2979	\N	\N
174	340	\N
182	347	\N
196	\N	16
199	358	\N
210	366	\N
218	369	\N
221	\N	18
219	370	\N
231	376	\N
236	380	\N
237	381	\N
235	379	\N
241	396	\N
2294	1747	\N
242	\N	22
249	394	\N
262	1658	\N
283	421	\N
284	422	\N
280	419	\N
288	425	\N
302	435	\N
313	444	\N
324	451	\N
328	453	\N
326	452	\N
333	458	\N
335	459	\N
355	472	\N
367	481	\N
371	484	\N
377	487	\N
382	492	\N
394	501	\N
403	507	\N
410	511	\N
418	517	\N
421	519	\N
429	525	\N
444	535	\N
452	541	\N
463	548	\N
461	547	\N
479	\N	34
484	560	\N
499	\N	35
511	576	\N
514	578	\N
520	581	\N
528	\N	36
542	596	\N
545	600	\N
548	603	\N
546	602	\N
547	601	\N
565	628	\N
579	625	\N
578	624	\N
585	229	\N
588	634	\N
599	642	\N
660	688	\N
1816	1429	\N
1818	1430	\N
2371	\N	\N
2396	\N	\N
2472	1796	\N
2487	1799	\N
2580	1853	\N
2680	1895	\N
3592	2354	\N
2668	\N	199
2765	1941	\N
2805	\N	\N
2980	2061	\N
3096	\N	224
3036	2074	\N
3185	\N	234
3268	2203	\N
3337	\N	243
2895	\N	\N
3345	2250	\N
3420	\N	\N
3502	\N	268
3587	2348	\N
600	641	\N
705	720	\N
720	727	\N
1819	1431	\N
2473	\N	\N
2372	1757	\N
2488	\N	\N
2397	1764	\N
2581	1854	\N
2669	\N	\N
2896	\N	\N
2681	1896	\N
2766	1944	\N
2806	1966	\N
2981	2043	\N
3037	\N	\N
3099	\N	224
3186	\N	\N
3269	\N	\N
3595	\N	277
3338	\N	244
3346	2251	\N
3421	2285	\N
3503	\N	268
3588	2349	\N
619	675	\N
620	657	\N
639	672	\N
682	705	\N
704	719	\N
745	744	\N
756	752	\N
787	779	\N
804	795	\N
827	817	\N
1821	1433	\N
1827	\N	159
1824	1438	\N
2682	\N	\N
2373	\N	\N
2897	\N	\N
2489	\N	\N
2398	\N	182
2767	1943	\N
2582	1855	\N
2982	\N	\N
2807	1959	\N
3038	\N	\N
3100	\N	\N
4	\N	165
667	1530	\N
2670	1891	\N
3187	\N	235
3270	\N	\N
3339	2246	\N
3347	\N	\N
3183	\N	233
448	\N	\N
3589	2350	\N
3597	2355	\N
638	671	\N
655	684	\N
708	723	\N
1838	1446	\N
1841	1448	\N
2374	\N	\N
2474	\N	\N
2399	\N	182
2490	\N	\N
2583	\N	\N
2671	\N	\N
3101	\N	\N
2768	1945	\N
2808	\N	\N
2683	\N	\N
3188	2146	\N
2898	\N	197
2983	2044	\N
3039	2092	\N
3271	2204	\N
3340	\N	245
3598	2356	\N
3422	\N	250
3348	\N	\N
3504	\N	269
666	695	\N
698	714	\N
706	721	\N
757	753	\N
763	\N	48
775	769	\N
781	1057	\N
800	790	\N
799	826	\N
803	793	\N
805	796	\N
808	798	\N
812	801	\N
824	815	\N
828	818	\N
834	823	\N
865	842	\N
871	843	\N
886	851	\N
902	\N	111
917	867	\N
928	964	\N
932	878	\N
935	1490	\N
949	886	\N
954	892	\N
955	893	\N
977	903	\N
983	908	\N
980	905	\N
982	907	\N
989	914	\N
991	\N	42
1001	923	\N
999	921	\N
996	919	\N
1036	1064	\N
1039	943	\N
1040	944	\N
1054	946	\N
1061	960	\N
1065	953	\N
1068	955	\N
1071	959	\N
1069	957	\N
1074	962	\N
1102	984	\N
1141	1007	\N
1164	\N	124
1847	1451	\N
1846	1450	\N
1860	1462	\N
1927	1493	\N
1920	1718	\N
1954	1515	\N
2083	1564	\N
2094	1575	\N
2137	1606	\N
2375	\N	\N
2400	\N	\N
2475	\N	\N
2491	\N	\N
2584	\N	190
2029	\N	\N
1445	1892	\N
2674	\N	\N
2769	1950	\N
3102	2107	\N
2809	\N	148
2899	\N	\N
3184	\N	236
2984	2045	\N
3040	2076	\N
3272	2205	\N
3341	2248	\N
3599	2357	\N
3423	\N	\N
3349	\N	\N
3505	2314	\N
1075	678	\N
1154	1015	\N
1163	1023	\N
1851	1455	\N
1864	1464	\N
2065	1549	\N
2086	1566	\N
2376	1759	\N
2401	\N	\N
2476	\N	\N
2492	\N	\N
2585	1856	\N
2900	\N	211
2673	\N	\N
2770	1946	\N
2810	1975	\N
2985	2047	\N
3103	2108	\N
3041	2077	\N
3189	\N	\N
3273	2206	\N
3600	2358	\N
3424	\N	\N
3350	\N	\N
3342	\N	\N
3506	2315	\N
1078	966	\N
1878	1542	\N
1913	1487	\N
1955	1516	\N
2044	1540	\N
2077	1560	\N
2095	1574	\N
2107	1583	\N
2141	1609	\N
2166	1636	\N
2477	\N	\N
2377	1758	\N
2402	\N	\N
2684	\N	\N
2771	\N	\N
2586	\N	\N
2811	\N	\N
3104	\N	\N
2901	1993	\N
2493	\N	186
1161	\N	\N
2986	2048	\N
3042	2086	\N
3190	2149	\N
3274	2207	\N
3343	2249	\N
3351	\N	149
3425	\N	\N
3507	\N	\N
3601	2359	\N
1077	\N	117
1108	988	\N
1151	1011	\N
1162	1022	\N
1896	1479	\N
2378	\N	\N
2403	\N	\N
2478	\N	\N
2494	\N	\N
2587	\N	\N
2685	1898	\N
2772	1947	\N
2902	1994	\N
2812	1967	\N
3344	\N	\N
2987	2049	\N
3105	2110	\N
3043	2078	\N
3352	\N	\N
3191	2147	\N
3275	2208	\N
3426	\N	221
3508	2316	\N
3602	2360	\N
1128	997	\N
1908	1504	\N
1945	1508	\N
1992	1525	\N
2036	1535	\N
2034	1532	\N
2071	1555	\N
2084	1615	\N
2096	1621	\N
2106	1582	\N
2140	1664	\N
2152	1622	\N
2164	1635	\N
2197	1662	\N
2379	\N	\N
2404	\N	\N
2479	\N	\N
2495	\N	\N
2686	\N	\N
2588	1857	\N
2773	\N	\N
2813	1989	\N
2903	\N	\N
2988	2050	\N
3106	2109	\N
3044	\N	220
3192	2148	\N
3353	2252	\N
3276	2209	\N
3427	2287	\N
3509	\N	\N
3603	2361	\N
1178	1032	\N
1212	1059	\N
1271	1099	\N
1277	1103	\N
1444	1209	\N
1470	1219	\N
1501	1232	\N
1940	1505	\N
1935	1500	\N
1969	1519	\N
2043	1553	\N
2091	1571	\N
2153	1623	\N
2192	1657	\N
2380	\N	\N
2405	\N	\N
2480	\N	\N
2687	\N	\N
2496	1800	\N
2589	\N	\N
2904	\N	\N
2774	1948	\N
2814	1968	\N
3107	2113	\N
2989	\N	214
3045	\N	\N
3193	\N	\N
3277	2210	\N
3354	\N	39
3428	2288	\N
3510	\N	\N
3604	2362	\N
1177	1031	\N
1230	1071	\N
1281	1106	\N
1278	1104	\N
1280	\N	130
1305	1125	\N
1333	1144	\N
1330	1138	\N
1358	1158	\N
1370	1167	\N
1410	1191	\N
1422	1198	\N
2138	1607	\N
2156	1628	\N
2204	1666	\N
2481	\N	\N
2381	1760	\N
2497	\N	\N
2406	1765	\N
2590	\N	\N
2905	\N	\N
2688	1899	\N
2775	\N	\N
2990	\N	\N
3046	\N	\N
2815	2103	\N
3108	2111	\N
3194	\N	\N
3355	2253	\N
3278	2211	\N
3429	2289	\N
1251	\N	\N
3511	\N	\N
3605	2363	\N
1180	1034	\N
1201	1049	\N
1261	1089	\N
1295	1117	\N
1319	1133	\N
1340	1149	\N
1384	1205	\N
1394	1182	\N
1494	1268	\N
2165	1634	\N
2382	\N	\N
2482	\N	\N
2498	\N	\N
2407	\N	183
2591	1858	\N
2906	\N	\N
2689	341	\N
2776	\N	\N
2816	\N	\N
2991	\N	\N
3047	2080	\N
3356	\N	\N
3109	2112	\N
3195	\N	\N
3279	\N	\N
3430	2290	\N
3512	\N	265
3606	2364	\N
1239	1079	\N
1266	1095	\N
1292	1114	\N
1317	1131	\N
1416	1195	\N
1478	\N	139
1518	1241	\N
1551	1265	\N
1583	1287	\N
2208	1673	\N
2289	1723	\N
2284	1722	\N
2483	\N	\N
2383	\N	179
2408	\N	\N
177	\N	\N
2499	1801	\N
2777	\N	\N
2592	1859	\N
2817	\N	\N
2907	\N	\N
2992	\N	\N
3048	\N	\N
3110	\N	\N
3196	2150	\N
3280	2212	\N
3607	2365	\N
3513	\N	269
3431	2291	\N
3357	1971	\N
1286	1108	\N
1380	1175	\N
1405	1188	\N
1400	\N	135
1485	1226	\N
1489	1227	\N
2207	1670	\N
2230	1690	\N
2244	\N	175
2261	1707	\N
2484	\N	\N
2500	\N	\N
2384	\N	177
2409	\N	\N
2593	1860	\N
2908	1996	\N
2690	\N	1
2778	1951	\N
2818	1969	\N
2993	2051	\N
3049	\N	\N
3111	\N	225
3197	\N	\N
3281	2213	\N
3358	\N	246
3432	2292	\N
3608	2366	\N
3514	\N	270
1506	1355	\N
1547	1719	\N
1592	\N	129
2206	1669	\N
2242	1696	\N
2485	\N	\N
2385	1761	\N
2410	\N	\N
2691	\N	\N
2501	1802	\N
2594	\N	\N
2779	\N	\N
2819	\N	\N
2909	\N	\N
2994	\N	\N
3112	\N	\N
3050	2081	\N
3198	2152	\N
3282	2214	\N
3359	\N	243
3433	2296	\N
3609	\N	278
3515	\N	267
1512	1236	\N
1536	1254	\N
2249	1698	\N
2264	1710	\N
2386	\N	\N
2411	\N	\N
2486	1798	\N
3113	\N	\N
2502	1803	\N
1870	1861	\N
2692	\N	200
2780	1952	\N
2820	\N	\N
2910	1897	\N
3199	2153	\N
2995	2052	\N
3051	\N	\N
3283	2215	\N
3360	\N	247
3434	2293	\N
3610	\N	120
3516	\N	266
1540	1258	\N
1562	1272	\N
1617	1310	\N
2297	1724	\N
2387	1762	\N
2412	\N	\N
2503	1807	\N
2595	1862	\N
2911	\N	\N
2781	1953	\N
2821	\N	\N
3114	\N	\N
2996	2053	\N
3200	\N	\N
3052	2082	\N
3284	2216	\N
3611	\N	\N
2693	2242	\N
3361	2255	\N
3435	\N	\N
3517	\N	261
1595	1294	\N
2298	\N	176
2388	1763	\N
2504	1804	\N
2413	1766	\N
2596	\N	\N
2912	\N	\N
2694	\N	201
2782	1954	\N
2822	1970	\N
3053	2083	\N
3115	2116	\N
3201	\N	\N
3285	\N	\N
3362	2256	\N
2997	\N	\N
3436	\N	\N
3612	2367	\N
3518	\N	260
2299	\N	\N
2389	\N	\N
2414	\N	\N
2505	\N	\N
2597	\N	\N
2457	\N	\N
2695	\N	200
2998	2054	\N
2783	1955	\N
3054	2085	\N
2823	\N	186
3116	2114	\N
3202	\N	\N
3613	\N	\N
3286	2218	\N
3363	2257	\N
3437	\N	253
3519	\N	258
2300	\N	\N
2390	\N	181
2415	1767	\N
2506	1805	\N
2598	\N	\N
2456	\N	\N
2696	1900	\N
2784	1956	\N
2999	\N	216
3364	\N	\N
3117	2115	\N
3055	\N	221
3438	\N	\N
3203	2156	\N
3287	2217	\N
3614	\N	\N
3520	\N	257
2301	1725	\N
2391	\N	\N
2416	\N	\N
2697	\N	\N
2507	1806	\N
2599	\N	\N
2913	\N	\N
2785	1957	\N
3118	\N	\N
3615	2368	\N
3056	2084	\N
3365	\N	\N
3000	2151	\N
3204	\N	\N
2273	2219	\N
2825	1869	\N
3439	2294	\N
3521	\N	256
2302	1726	\N
2698	\N	\N
2508	\N	186
2600	\N	\N
2392	\N	181
2417	\N	\N
2914	\N	\N
2786	1958	\N
3119	\N	\N
2826	\N	\N
3366	\N	\N
3001	\N	214
3205	\N	237
3057	\N	221
3288	2220	\N
3440	2295	\N
3522	\N	263
3616	2369	\N
2303	\N	\N
2393	\N	\N
2509	\N	\N
2418	\N	\N
2601	1863	\N
2699	\N	202
2787	\N	\N
2827	\N	\N
2915	1997	\N
3367	\N	\N
3002	2055	\N
3120	2117	\N
3058	\N	220
3441	\N	\N
3206	2155	\N
3289	\N	239
3523	\N	271
3617	2370	\N
2304	\N	\N
2510	\N	\N
2394	\N	179
2419	1768	\N
2700	\N	\N
2602	1864	\N
3121	\N	\N
2788	\N	\N
2916	1998	\N
2828	1972	\N
3207	\N	\N
3003	2057	\N
3059	\N	\N
3368	\N	\N
3290	2221	\N
3442	\N	\N
3524	\N	\N
3618	2371	\N
2305	\N	\N
2395	\N	\N
2420	1769	\N
2701	\N	\N
2511	1808	\N
2603	\N	167
2789	1960	\N
2829	\N	\N
3122	2118	\N
2917	\N	197
3208	\N	\N
3004	2058	\N
3060	2087	\N
3619	\N	\N
3291	2222	\N
3369	\N	\N
3443	2297	\N
3525	2317	\N
2512	\N	\N
2306	1736	\N
2604	1865	\N
1830	\N	202
2918	\N	\N
2790	\N	205
2830	1974	\N
3005	2059	\N
3061	\N	\N
3123	2119	\N
3209	\N	\N
3620	\N	\N
2421	2223	\N
971	2224	\N
3370	\N	247
3444	\N	255
3526	2318	\N
2307	\N	\N
2422	1770	\N
2702	\N	\N
2513	1809	\N
2605	\N	\N
2791	1961	\N
2831	\N	\N
2919	1999	\N
3006	2060	\N
3062	\N	222
3210	2157	\N
3371	2259	\N
3292	\N	139
3124	\N	\N
3445	\N	254
3527	\N	\N
2308	1729	\N
2423	1776	\N
2514	1811	\N
2606	1866	\N
2703	1901	\N
3125	\N	\N
2792	1962	\N
2832	\N	\N
2920	2000	\N
3007	\N	\N
3063	\N	220
3211	2158	\N
3293	\N	\N
3372	2260	\N
3446	2298	\N
3528	\N	\N
2309	1727	\N
2424	1772	\N
2515	1810	\N
2607	\N	\N
2704	\N	203
2793	\N	\N
2921	2062	\N
2833	\N	\N
3008	2063	\N
3064	\N	\N
3126	2120	\N
3212	2159	\N
3373	2261	\N
3294	\N	139
3447	\N	\N
3529	2319	\N
2705	\N	\N
2425	1773	\N
2516	1812	\N
1609	\N	\N
2608	1867	\N
2794	1963	\N
2834	\N	\N
2922	2001	\N
3009	\N	217
3065	\N	\N
3127	2121	\N
3213	2160	\N
3374	2262	\N
3295	2225	\N
3448	\N	256
3530	\N	\N
2310	\N	\N
2426	1774	\N
2706	\N	\N
2517	1813	\N
2609	1868	\N
2795	1964	\N
2835	\N	\N
3010	\N	\N
3066	\N	\N
2923	1121	\N
3375	2263	\N
3214	2161	\N
3296	2226	\N
3128	2279	\N
3449	\N	\N
3531	\N	\N
2311	1730	\N
2427	\N	\N
2707	\N	\N
2518	1814	\N
2796	\N	\N
2836	\N	\N
2610	1222	\N
2924	2002	\N
3376	\N	\N
3011	2064	\N
3129	2122	\N
3067	2089	\N
3450	\N	\N
3215	2162	\N
3297	\N	\N
3532	\N	272
2312	1731	\N
2428	1775	\N
2519	1815	\N
2611	\N	\N
2708	1902	\N
2797	1965	\N
2837	\N	\N
2925	2004	\N
3012	\N	\N
3377	\N	\N
3068	2088	\N
3130	2123	\N
3216	2163	\N
3298	\N	\N
2238	2299	\N
3533	\N	236
2520	\N	\N
2313	1732	\N
2429	1777	\N
2612	1870	\N
2709	1903	\N
2798	\N	\N
2838	\N	206
2926	2003	\N
3378	\N	\N
3013	\N	218
3069	\N	\N
3131	2124	\N
3217	\N	\N
3299	\N	\N
3451	2300	\N
3534	2320	\N
2521	\N	\N
2314	1733	\N
2613	\N	\N
2430	1778	\N
2710	\N	\N
2799	\N	\N
2839	1976	\N
2927	2005	\N
3379	\N	\N
3014	2065	\N
3132	\N	226
3070	2090	\N
3452	\N	\N
3218	2164	\N
3300	\N	\N
3535	\N	273
2315	1734	\N
2522	1816	\N
2614	\N	\N
2431	1889	\N
2711	1904	\N
2800	\N	\N
2840	1977	\N
2928	2007	\N
3015	\N	\N
3071	2091	\N
3133	2125	\N
3219	2165	\N
3380	2264	\N
3301	2227	\N
3453	\N	\N
3536	\N	273
2316	\N	\N
2432	1779	\N
2523	1818	\N
2615	1871	\N
2712	1905	\N
2801	\N	\N
2841	\N	\N
3134	\N	\N
2929	2006	\N
3016	\N	\N
3072	\N	\N
3220	2166	\N
3302	\N	240
3454	2301	\N
3381	\N	\N
3537	\N	273
2317	1734	\N
2433	1782	\N
2524	1817	\N
2616	1872	\N
2713	1906	\N
2802	\N	\N
170	\N	\N
2930	2008	\N
3017	2066	\N
3073	\N	\N
3135	2126	\N
3221	2167	\N
3382	2265	\N
3303	\N	241
3455	2302	\N
3538	\N	\N
2318	1735	\N
2434	\N	\N
2525	1819	\N
2714	1907	\N
2617	\N	\N
2803	\N	\N
2931	\N	\N
2842	\N	206
3383	\N	\N
3136	2127	\N
3018	\N	219
3074	2093	\N
3456	\N	\N
3222	2168	\N
3304	\N	\N
3539	2321	\N
2319	\N	\N
2435	\N	\N
2526	1820	\N
2618	\N	\N
2715	1908	\N
2804	1973	\N
2843	\N	\N
2932	2009	\N
3019	2079	\N
3137	2128	\N
3075	2094	\N
3223	2169	\N
3305	\N	\N
3384	2266	\N
3457	\N	\N
3540	2333	\N
2320	\N	\N
2436	\N	\N
2527	1821	\N
2619	1873	\N
2716	1910	\N
2844	\N	\N
2933	2010	\N
3020	\N	\N
2172	2129	\N
3076	2095	\N
3385	\N	\N
3224	2170	\N
3458	\N	\N
3306	2228	\N
3541	\N	\N
2321	1737	\N
2437	1780	\N
2528	1822	\N
2163	1909	\N
2845	\N	\N
2620	\N	192
3138	\N	\N
2934	2012	\N
3225	\N	\N
3021	2068	\N
3307	\N	\N
3077	2099	\N
3386	\N	\N
3459	\N	257
3542	\N	\N
2529	1823	\N
2322	\N	177
2621	\N	193
2438	\N	183
2717	1911	\N
2846	\N	\N
2935	2011	\N
3022	2067	\N
3139	2130	\N
3078	2096	\N
3226	\N	\N
3308	2229	\N
3387	2268	\N
3460	\N	260
3543	\N	274
2530	\N	\N
2323	1738	\N
2439	\N	\N
2718	\N	204
2622	\N	193
2936	\N	\N
2847	1978	\N
1496	2069	\N
3140	\N	\N
3079	1102	\N
3227	2171	\N
3309	2230	\N
3388	2269	\N
3461	\N	\N
3544	\N	\N
2324	\N	\N
2440	1781	\N
2531	1824	\N
2623	1874	\N
2719	1912	\N
2848	\N	\N
3141	\N	\N
2937	2013	\N
1250	\N	\N
3228	2172	\N
3023	2247	\N
3310	2231	\N
3389	2270	\N
3462	\N	271
3545	2324	\N
2325	1739	\N
2441	1783	\N
2532	1825	\N
3142	\N	\N
2624	1875	\N
2720	1913	\N
2849	1988	\N
1591	\N	\N
2938	2014	\N
3311	\N	\N
3024	2070	\N
3080	\N	\N
3390	\N	248
3463	\N	258
3546	2322	\N
2326	\N	\N
2442	\N	\N
2533	\N	\N
2625	\N	192
3143	\N	\N
2939	2015	\N
2721	\N	204
2850	\N	\N
1546	\N	\N
3025	2071	\N
3312	\N	\N
3081	2097	\N
3391	\N	\N
3464	\N	261
3547	\N	\N
2327	\N	178
2443	1784	\N
2534	1827	\N
2626	\N	\N
2722	1914	\N
3144	\N	\N
2851	\N	131
2940	2016	\N
3026	\N	\N
3082	\N	\N
3229	2193	\N
3313	2232	\N
3392	2271	\N
3465	\N	259
3548	2323	\N
2328	1740	\N
2723	\N	\N
2444	1785	\N
2535	1826	\N
2941	\N	\N
2852	\N	148
2627	\N	194
3145	\N	\N
3027	2072	\N
3083	\N	\N
3230	2173	\N
3314	\N	\N
3393	\N	249
3466	\N	\N
3549	\N	268
2329	\N	\N
2445	\N	184
2536	\N	187
2628	\N	\N
2724	1915	\N
1172	1979	\N
2942	2017	\N
3028	\N	\N
3084	2098	\N
3146	\N	227
3231	2174	\N
3394	2273	\N
3315	2233	\N
3467	\N	\N
3550	2325	\N
2537	\N	\N
2330	1741	\N
2135	1786	\N
2725	\N	\N
2629	1876	\N
2853	\N	207
2943	2056	\N
3395	\N	\N
3147	2131	\N
3029	\N	219
3468	\N	\N
3085	\N	223
3232	2175	\N
3551	\N	\N
3316	2234	\N
2726	\N	\N
2331	1742	\N
2538	1828	\N
2944	2022	\N
315	\N	\N
2446	\N	\N
1088	\N	\N
3086	\N	\N
2854	1980	\N
3148	2154	\N
3233	2176	\N
3396	2274	\N
3317	2235	\N
3469	\N	\N
3552	2326	\N
2332	\N	\N
2447	\N	\N
2539	\N	\N
2630	\N	\N
2727	\N	\N
2855	\N	208
2891	2018	\N
3030	2075	\N
3087	2101	\N
3149	\N	228
3234	2177	\N
3397	\N	250
3318	2236	\N
3470	\N	\N
3553	\N	\N
2540	\N	\N
2333	1743	\N
2631	\N	\N
2448	1787	\N
2728	\N	\N
2856	\N	209
2945	2020	\N
3031	\N	\N
3398	\N	\N
3088	2100	\N
3150	\N	215
3235	2178	\N
3471	177	\N
3319	2311	\N
3554	\N	\N
2334	\N	\N
2449	1788	\N
2729	\N	\N
2541	1830	\N
2632	1877	\N
2857	1981	\N
2946	2019	\N
3032	\N	\N
3399	\N	\N
3089	\N	223
3151	2136	\N
3236	2179	\N
3320	\N	242
3472	2303	\N
3555	2327	\N
2335	\N	\N
2542	1831	\N
2450	\N	185
2633	\N	195
2730	1916	\N
2858	\N	210
2947	2021	\N
3152	2132	\N
3090	\N	\N
3473	\N	\N
3237	2180	\N
3033	\N	\N
3321	2237	\N
3556	2328	\N
3400	2334	\N
2336	\N	177
2451	\N	185
2731	1917	\N
2543	1829	\N
2859	\N	\N
2634	1878	\N
2948	2023	\N
3034	\N	\N
3091	\N	\N
3153	\N	229
3238	2267	\N
3322	2238	\N
3401	2275	\N
3474	\N	\N
3557	2329	\N
2337	1745	\N
2544	1832	\N
2635	1879	\N
2732	1918	\N
2860	\N	\N
3154	\N	\N
2949	2024	\N
3035	2073	\N
3092	\N	4
3239	2181	\N
3323	2239	\N
3402	\N	251
1120	\N	\N
3558	\N	\N
2338	1746	\N
2545	1833	\N
2636	\N	\N
2950	\N	\N
2733	1919	\N
2861	\N	\N
1665	\N	\N
3155	\N	\N
3093	2102	\N
3240	2182	\N
3324	\N	\N
3403	2276	\N
1530	\N	\N
3559	2330	\N
2339	\N	\N
2546	1834	\N
2637	\N	\N
2951	\N	\N
2734	\N	196
2862	\N	186
3156	2133	\N
3241	2183	\N
3404	2277	\N
3325	2240	\N
1306	\N	\N
3560	2331	\N
2547	\N	\N
2340	1748	\N
2638	152	\N
2735	\N	\N
2952	2025	\N
2863	1982	\N
3157	\N	230
3242	2184	\N
3405	2282	\N
3326	2241	\N
