,about,demographic,ispublic,coverphoto,stages,hiresphotos,medialinks,headline,preferredpronouns,diversitytagids,eventnumber,venuenumber,links,Artist_Score,Profile_Rating
7f36b415-1af0-4abb-9b7d-85aee86b876f,1,0,5,2,0,1,1,1,0,0,0.014044943820224719,0.2,5,16.214044943820223,3.0
7f605bce-67c9-4dee-a13f-2bc240e459d4,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,0,13.214044943820223,2.0
7f77c7d3-3d3c-4a18-b76f-63882f1b76bf,1,0,5,2,1,1,1,0,0,0,0.0,0.0,5,16.0,3.0
7fa1d0ee-4dba-4e3b-aafe-4fa30b51a29a,1,0,5,2,1,0,1,0,0,0,0.014044943820224719,0.2,2,12.214044943820223,2.0
7fc13c98-fa58-44dc-9135-50039e7f9e74,1,0,0,2,1,0,1,1,0,0,0.028089887640449437,0.2,0,6.22808988764045,1.0
7fc1b6e0-243d-48ce-beb5-3a04f329957d,1,0,5,2,0,1,1,1,0,0,0.0,0.0,4,15.0,3.0
8008dc8a-7ddd-4f33-826c-3b6da1ddaef8,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
803fdfab-4f44-49ce-a579-c5273669a264,1,0,5,0,0,0,1,1,0,0,0.0,0.0,5,13.0,2.0
804dd085-26ab-4550-be20-e028ad2cfc54,1,0,5,2,0,1,1,0,0,0,0.0,0.0,5,15.0,3.0
80870b91-0d6f-411a-9d97-f547d8569abf,1,0,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
808a8cc5-222c-4fbf-97bb-40be3ade31d7,1,0,5,2,0,0,0,0,0,0,0.028089887640449437,0.4,0,8.42808988764045,1.0
80b164ba-1f34-4682-8d0d-c2aeddcc097a,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
80cbf3fe-8b24-4087-9d28-e456ed63a911,1,0,5,0,0,0,1,1,0,1,0.0,0.0,0,9.0,2.0
80ceb11a-8949-4af2-ac8b-97a9bf1b2a4a,1,0,5,0,0,0,1,1,0,0,0.014044943820224719,0.2,5,13.214044943820223,2.0
80de4e63-eb6b-4c92-91c4-1c62efb8b7b0,1,1,5,2,1,0,1,1,0,0,0.028089887640449437,0.2,0,12.228089887640449,2.0
80ea595c-7e6a-4af1-a04a-31ba23a94e63,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
80f941c9-e31a-4258-b4ca-975e786b9f1c,1,1,5,2,1,1,1,1,0,0,0.028089887640449437,0.2,5,18.22808988764045,3.0
80ff6270-43ed-44ff-9740-9a48920c39fc,1,1,5,2,1,1,1,1,0,0,0.0702247191011236,0.8,5,18.870224719101124,3.0
81159dfa-2500-40fa-a1ac-e9c7897cc3a1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,2.0,0.0
811f716e-665c-4838-b68e-c82908dcac6e,1,0,5,0,0,1,1,0,0,0,0.0,0.0,5,13.0,2.0
81723da0-4d85-4947-9f67-64b1cda48f94,1,1,5,2,1,1,1,1,1,1,0.09831460674157302,1.2,5,21.298314606741574,4.0
8180c247-eacc-42f5-98f3-e69f05ee860f,1,0,5,2,0,1,1,1,0,1,0.0,0.0,0,12.0,2.0
8192b123-b1b5-4d54-a1d6-0e14a2bf27bd,1,0,5,2,1,1,1,1,0,0,2.7668539325842696,1.0,5,20.76685393258427,4.0
81ab49ed-a2e7-41c9-8024-08016628fb12,1,0,5,0,0,0,1,0,0,0,0.0,0.0,0,7.0,1.0
81bc7776-8612-420e-be00-9376bae5d74c,1,1,5,2,1,1,1,1,0,0,0.11235955056179775,1.4000000000000001,5,19.512359550561797,3.0
82630928-d94d-4df8-8eaa-66dc66468ff8,1,1,5,2,1,1,1,1,0,1,0.6179775280898876,2.4,5,22.017977528089887,4.0
82974d89-e6e1-4de6-9203-835e87fabe7c,1,0,0,2,0,1,1,1,0,0,0.0,0.0,0,6.0,1.0
82b99e43-e6ca-4420-b892-5039b27b9fd0,1,0,5,2,0,0,1,1,0,0,0.0,0.0,1,11.0,2.0
82c0ea8d-bb94-4d6e-857f-8105015dea19,1,0,5,0,0,0,1,1,0,0,0.056179775280898875,0.2,4,12.256179775280899,2.0
82cae8a4-fd1c-4456-988b-74aa4671235b,0,0,5,2,0,1,1,0,0,0,0.0,0.0,2,11.0,2.0
83496f70-fc04-432c-9f1d-b7471db4a1df,1,1,5,2,1,1,1,1,0,0,0.09831460674157302,0.2,5,18.29831460674157,3.0
83577105-0566-4b28-aee9-84cf60496c73,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
8383f7bd-f27b-4b90-a1f5-3721d4e4c760,1,0,5,0,0,0,1,1,0,0,0.014044943820224719,0.2,2,10.214044943820223,2.0
838cc928-b054-4b60-93f1-8e8991dfd304,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,18.214044943820223,3.0
838f3616-8204-4269-ab1e-06a5d574eccd,1,1,5,2,1,1,1,0,0,0,0.0,0.0,4,16.0,3.0
83b05109-2b1f-4676-b4b0-ef43b70590bb,1,0,5,2,0,1,1,1,0,0,0.0,0.0,4,15.0,3.0
83d95bfe-2ae6-4284-823d-dae66e67a288,1,1,5,2,1,0,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
83f3cfed-d588-409f-a441-e3946bd91ab3,1,0,5,2,0,1,1,1,0,0,0.0,0.0,2,13.0,2.0
8412b6fa-3c7e-4a8c-8bf3-136d331e2081,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
843a99c3-ee12-409d-9a6f-46dccc969f2e,1,0,5,2,0,0,1,0,0,0,0.0,0.0,4,13.0,2.0
8442e5af-cdba-4bf3-a397-24ab48847c27,0,0,0,0,0,0,0,0,0,0,0.014044943820224719,0.2,0,0.21404494382022474,0.0
8459835b-0f49-4c80-8d69-b684f75062c9,1,0,5,0,0,0,1,1,1,1,0.0,0.0,1,11.0,2.0
8462e97c-a35b-43a1-a2dc-85afbc82db2c,1,0,5,2,1,1,1,1,0,0,0.2949438202247191,0.8,5,18.09494382022472,3.0
84715d48-4d7d-4e29-9dbc-b7f0dfbe42c5,1,1,5,2,1,1,1,1,0,0,0.0,0.0,3,16.0,3.0
848948d6-8c20-496e-86dc-f9650283c444,0,0,0,0,0,0,0,0,0,0,0.028089887640449437,0.2,0,0.22808988764044946,0.0
84a8c700-a963-4bb6-8858-fd64a02e4b9f,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
84af8948-6c9a-463c-a2a3-847bfc0cfb7a,1,1,5,2,1,1,1,0,0,0,0.08426966292134831,0.8,5,17.884269662921348,3.0
8500a920-8137-47bd-b606-97ec7ffadcd7,1,0,5,2,0,0,1,0,0,0,0.0,0.0,4,13.0,2.0
856caa73-fd96-493b-96dc-a5207d983268,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
85a12ec1-f9a4-4ac3-9998-13c6c27b19c7,0,0,5,2,0,0,1,0,0,0,0.014044943820224719,0.2,2,10.214044943820223,2.0
85bfea9f-7b7f-4cd3-812b-0e59a866ea16,1,1,5,2,1,1,1,1,0,0,0.028089887640449437,0.4,4,17.42808988764045,3.0
85c81454-21bb-425f-81ce-46dbdcc78eef,1,0,5,2,0,1,1,1,0,1,0.0,0.0,5,17.0,3.0
860fbc86-7fb6-4b21-8734-3bf53eba279b,1,0,5,2,1,1,1,1,0,0,0.11235955056179775,1.0,5,18.1123595505618,3.0
86543acb-5fbe-4148-b4ad-74d8bc02762e,1,1,5,2,1,1,1,1,1,1,1.2078651685393258,2.6,5,23.807865168539326,4.0
867b1f2c-bd26-46ee-9739-f03412760cae,1,1,5,2,1,1,1,1,0,0,0.0,0.0,2,15.0,3.0
86ca2e18-645d-44ba-b246-ce7e0aaa79e6,1,1,5,2,1,0,1,0,0,0,0.0,0.0,2,13.0,2.0
87077096-2dd0-4c8f-9504-d237e8a962d5,1,0,5,2,0,0,1,1,0,1,0.0,0.0,5,16.0,3.0
87272a8f-0adc-40e7-b636-f49490a0f568,1,0,5,2,0,1,1,1,0,1,0.0,0.0,5,17.0,3.0
872a2a33-8497-48e3-b424-db8d7e4973c1,1,0,5,2,1,1,1,1,0,0,0.18258426966292135,0.2,5,17.38258426966292,3.0
872bdac4-49ba-4a55-af23-009bd074330c,1,1,5,2,1,1,1,0,0,0,0.042134831460674156,0.6,5,17.642134831460673,3.0
8769c9b9-0547-472e-8497-2fd4ab0e7bb2,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
876a4e53-6136-4296-babe-686c5a2d2ea0,1,0,5,2,1,1,1,1,0,0,0.042134831460674156,0.4,5,17.442134831460674,3.0
87c52707-8244-4035-8fb5-efebab918fa2,1,0,5,2,1,1,1,1,0,0,0.0,0.0,0,12.0,2.0
87e5c5ae-13bd-44b6-be73-c90c72cf153b,1,1,5,2,1,1,1,1,0,0,0.0702247191011236,0.8,5,18.870224719101124,3.0
87eee077-f490-4b14-88a4-def6a7510abc,1,1,5,2,1,1,1,0,1,1,0.1404494382022472,1.0,5,20.140449438202246,4.0
87f028b0-dbda-4690-acbc-cdd98d9780d2,1,0,5,2,0,1,1,1,0,0,0.0,0.0,3,14.0,2.0
8805b9f7-dce6-43e6-81b8-1ab572130443,1,1,5,2,1,0,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
88176024-c63e-4326-bb5d-458bee2d29e0,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
882465ed-5b4c-417d-9082-c236288f4c5c,1,1,5,2,1,1,1,1,0,0,0.042134831460674156,0.2,5,18.242134831460675,3.0
884224a3-871b-4441-8534-c2f76c7817ae,1,1,0,0,0,0,1,0,0,0,0.014044943820224719,0.2,0,3.214044943820225,1.0
885bf18e-caa6-4fe9-b882-215cdb1996da,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
887a42bd-9886-440f-8609-b205fe41483b,1,0,5,2,0,0,1,1,0,0,0.0,0.0,2,12.0,2.0
88aea06d-ccda-43a6-b319-e40ac2729734,1,1,5,2,1,1,1,1,0,0,0.028089887640449437,0.4,5,18.42808988764045,3.0
88d58ef8-c8a4-4e15-9e33-c0622fee6bc2,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
88f29b89-3de0-4fa8-bedc-ead44c1f6da6,1,1,5,2,1,0,1,1,0,1,0.0,0.0,5,18.0,3.0
88f35dbf-1bd2-4986-97e7-905bfb6db36d,1,0,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
890fe4a6-4680-4199-bba4-c544e00736f3,0,0,0,2,0,0,1,0,0,0,0.0,0.0,0,3.0,1.0
8912d028-86d0-4673-88a3-f722819cbf09,1,1,5,2,1,1,1,1,1,1,0.0,0.0,3,18.0,3.0
892b8619-91e7-43fb-a83a-b4b6afb1d437,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0
89abe473-d7e0-493f-a59d-8846cd1a1ee6,1,1,5,2,1,1,1,1,0,0,0.1544943820224719,0.8,5,18.954494382022474,3.0
89b2581c-14a3-4eb5-908d-bb52571ac845,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,18.214044943820223,3.0
89c04b0b-7d32-4fa3-a51c-8e0f1f899d8a,1,0,5,2,0,1,1,0,0,0,0.08426966292134831,0.6,2,12.684269662921348,2.0
89dc96c3-3572-4e8e-a998-7cda71806e58,1,0,5,0,0,0,1,1,0,1,0.0,0.0,1,10.0,2.0
89de62a5-1b40-4f44-b5da-706efbd5ee8c,1,0,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
8a2092fb-a82f-421c-9064-a1ebe286c62c,1,1,5,2,1,1,1,1,0,0,0.0,0.0,4,17.0,3.0
8a411e80-1019-4227-b769-97c8a57beb38,1,0,5,2,1,1,1,1,0,0,0.056179775280898875,0.0,3,15.0561797752809,3.0
8a4368d1-76ad-4a6d-94aa-baae76ddc90e,1,1,5,2,1,1,1,1,0,0,0.056179775280898875,0.4,5,18.4561797752809,3.0
8a6401f8-af87-4f35-b221-700204666bb1,1,0,5,2,0,1,1,0,0,0,0.014044943820224719,0.2,5,15.214044943820223,3.0
8a644b26-3c02-4afe-bbc0-ea13c1dc6721,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,2.0,0.0
8aa3e660-ce66-408d-a706-4e096de39095,1,0,5,0,0,0,1,1,0,0,0.028089887640449437,0.2,3,11.228089887640449,2.0
8aa7bdbc-7a07-45aa-9ea4-e1c338776cc5,1,0,5,2,0,1,1,1,0,1,0.014044943820224719,0.2,4,16.214044943820223,3.0
8aab7237-9fa5-443b-ba90-638666fc54a5,1,1,5,2,1,1,1,1,0,0,1.151685393258427,2.2,5,21.35168539325843,4.0
8b24bc99-e872-472e-9c49-50d63402e985,1,0,0,2,1,1,1,0,0,0,0.0,0.0,0,6.0,1.0
8b618244-b525-4985-9f0e-6c0f1668d058,1,0,0,0,0,0,1,0,0,0,0.014044943820224719,0.2,0,2.214044943820225,0.0
8b76322c-12bd-4739-98dd-a886fd2f8f23,1,0,5,0,0,0,1,1,0,0,0.0,0.0,5,13.0,2.0
8bc3bd6f-b0d5-43b6-aada-42cb7d286af3,1,0,5,2,1,1,1,1,0,0,0.5056179775280899,3.4000000000000004,5,20.905617977528088,4.0
8c108a17-d600-49b7-aa6c-a0410ba3b60f,1,1,5,2,1,1,1,1,0,0,0.11235955056179775,1.0,5,19.1123595505618,3.0
8c6990cf-6404-4b70-a420-53ecc9f6fa72,1,1,5,2,1,1,1,1,0,0,0.23876404494382025,2.0,5,20.23876404494382,4.0
8c86e81c-915e-4b1d-87b4-3795d5880abb,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,18.214044943820223,3.0
8c9327d1-222b-4882-8fe7-0ede05c88e7f,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
8ca1eac3-14bd-4a68-8635-11370839488c,1,0,5,2,0,1,1,1,0,0,0.014044943820224719,0.2,4,15.214044943820223,3.0
8caf8aee-ef4f-4909-9002-856d2cf99cb9,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
8cc808fc-1b2f-47a1-8e66-262f3b4b621c,1,1,5,2,1,0,1,1,0,0,0.0,0.0,5,17.0,3.0
8ced6d86-f9f2-4cdb-9db8-d9552a502c71,1,0,5,2,1,1,1,1,0,0,0.028089887640449437,0.2,4,16.22808988764045,3.0
8d02d0f0-3b08-464f-8af4-6d9bd0286e31,1,1,5,2,1,1,1,1,0,0,0.09831460674157302,0.6,5,18.698314606741572,3.0
8d13c141-eb93-4f48-adb8-6da339f10d03,1,0,5,2,0,1,1,0,0,0,0.0,0.0,5,15.0,3.0
8d18bd28-bf6c-463c-a5ab-d99cb47a04cc,1,0,0,2,1,1,1,1,0,0,0.0,0.0,0,7.0,1.0
8d242b1b-336b-4c89-9c0a-dc02eda8e258,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
8d6855b3-7ef4-4a02-a80e-0d95ae93b53b,1,1,5,2,1,0,1,0,0,0,0.014044943820224719,0.2,2,13.214044943820223,2.0
8d8eac68-83a1-4361-9df1-7626d4c80985,1,0,5,2,0,0,1,1,0,1,0.0,0.0,5,16.0,3.0
8dacc01c-0ca5-4e35-b6b2-c57e0b8bc5c5,1,0,5,2,1,1,1,1,0,0,0.056179775280898875,0.6,5,17.656179775280897,3.0
8dbc7926-b4fe-4bb9-9b20-24d441899c74,1,0,5,2,0,1,1,1,0,0,0.014044943820224719,0.2,2,13.214044943820223,2.0
8dd7123a-f04b-44d2-9969-014af22df33d,1,0,5,2,1,0,1,1,0,0,1.0393258426966292,0.2,5,17.23932584269663,3.0
8e122ab5-5596-48a5-80c7-1da4392d429f,1,0,5,2,1,1,1,1,0,1,0.042134831460674156,0.4,1,14.442134831460674,3.0
8e3317a3-6707-403d-86ca-9fdaab3789a1,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
8e38e860-311d-4304-9f2f-50b3ccb4b0f0,1,0,5,2,1,0,1,1,0,0,0.0,0.0,5,16.0,3.0
8e491b2f-006d-4021-9152-a8fc8e2d31ee,1,0,5,0,0,0,1,1,0,0,0.0,0.0,3,11.0,2.0
8e794113-7cf2-4358-8f68-222201f3499d,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
8e7cea90-760c-4aaf-9e36-5e575655bc46,1,0,5,2,1,1,1,1,1,1,0.056179775280898875,0.6,5,19.656179775280897,3.0
8e8f8620-94bc-4be8-a052-618a7dedec10,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
8ee6ad2e-dbdc-4ddd-8e86-e2be8904bb34,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
8f14fe51-e56c-4d85-b816-12f916d9e959,1,0,5,2,1,0,1,0,0,0,0.014044943820224719,0.2,2,12.214044943820223,2.0
8f2b2d47-2b18-46e5-806f-cb186ee1a26d,1,0,5,2,1,1,1,1,0,0,0.0,0.0,3,15.0,3.0
8f367fb2-88c5-48cc-9be3-3178a4aaa72e,1,0,5,2,1,1,1,1,0,1,0.056179775280898875,0.8,4,17.8561797752809,3.0
8f7d00aa-359b-400a-a1dc-0142881bfa07,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
8f8b1a69-34d9-499c-aaff-28ec15d13d43,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
8fbfe265-8487-4d4a-9457-c01b7976a16f,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
8fcc5ea9-2717-4c91-aefe-c23a48c511c3,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,0.0
8fd1fd0b-0161-49f2-983a-a2bd23d360d8,1,0,0,2,1,1,1,1,0,0,0.0,0.0,0,7.0,1.0
8fd35360-7a52-46dc-b013-f28aaa276896,1,1,5,2,1,1,1,1,0,0,0.08426966292134831,0.6,5,18.68426966292135,3.0
90a9cff7-2448-4b80-b4ad-47a133f5e5e7,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0
90ade200-f1a5-4147-a529-8b366d718f90,1,0,5,2,0,0,1,0,0,0,0.0,0.0,2,11.0,2.0
90c31fc4-b9af-4137-a8c5-2935f0f25410,0,0,0,0,0,0,0,0,0,0,0.028089887640449437,0.2,0,0.22808988764044946,0.0
90d8eaba-a0b7-4482-b107-5b2d99a7d36d,1,0,5,2,1,1,1,1,0,1,0.014044943820224719,0.2,5,18.214044943820223,3.0
90e7bc6d-3949-42dd-bca0-f6efd911e588,1,0,5,2,1,0,1,1,0,1,0.0,0.0,2,14.0,2.0
9173b8b3-6fa3-4983-be25-cafe5b874bfb,1,0,5,2,1,1,1,1,0,1,0.0,0.0,5,18.0,3.0
91973a7f-329f-4007-9d05-4ebcce5aced7,1,0,0,2,0,1,1,1,0,0,0.014044943820224719,0.2,0,6.214044943820225,1.0
91cd2dfc-4e25-4893-bd72-43a54488efde,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
91d77e8d-1f55-4c70-8c3e-b257860bc118,1,1,5,2,1,1,1,1,0,0,0.042134831460674156,0.4,5,18.442134831460674,3.0
91e453dd-26da-45f4-adcc-5a3ef4d78a51,1,0,5,0,0,0,1,0,0,0,0.0,0.0,2,9.0,2.0
91f5d18f-6cf3-4af9-bed4-333dccfeadc0,0,0,5,0,0,0,1,1,0,0,0.0,0.0,0,7.0,1.0
92169a1c-7a1e-4eb9-b1e7-a009ad3f13bc,1,1,5,2,1,0,1,1,0,0,0.0,0.0,0,12.0,2.0
921ebd84-f03a-4865-ae1e-d98d2c059554,1,0,5,2,0,0,1,1,0,0,0.0,0.0,2,12.0,2.0
9223792d-2c64-4a7f-8ed6-2d3b0336a2bb,1,1,5,2,1,0,1,1,0,0,0.0,0.0,5,17.0,3.0
92387445-85b8-4ee3-9106-042097c2e572,1,0,5,2,1,1,1,1,0,0,0.0,0.0,2,14.0,2.0
9238e278-622d-44e2-a16d-729d11bd8b75,1,1,5,2,1,1,1,1,0,0,0.0,0.0,0,13.0,2.0
9280d788-10ec-4560-acda-dd44318ac5ae,1,0,5,0,0,0,1,1,0,1,0.0,0.0,2,11.0,2.0
928741c0-4b12-462a-b950-6b9b94613af1,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
9287935b-cab7-4352-9141-9396f4107bf4,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
928a51cf-4d62-4114-962a-779629a80467,1,0,5,2,0,1,1,1,0,1,0.0,0.0,5,17.0,3.0
928d9a00-7d6f-4c9a-a4d8-34a4d9ce53a6,1,0,5,2,0,0,1,0,0,0,0.014044943820224719,0.2,2,11.214044943820223,2.0
92a86143-ce88-4a6e-96cc-aa3b4f117bdc,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0
935c2e53-adc7-4ec8-a498-4d63a816f466,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0,3.0,1.0
9363c3ec-319a-40bd-bf95-7570fadfc4f5,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
9369b398-cc92-4728-8126-48ecc895a19d,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
936ca9e3-1798-4e7f-a10a-2be68f2defc1,0,0,5,2,0,1,1,1,0,0,0.0,0.0,4,14.0,2.0
93b6efd1-c8bf-49fa-920f-c30daae431d6,1,1,5,2,1,1,1,1,0,0,0.028089887640449437,0.4,4,17.42808988764045,3.0
93c9784b-f304-47af-89a3-cf6c1146bff6,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
93d2f18d-f145-4db0-b368-613fa935097d,1,0,0,0,0,0,1,0,0,0,0.042134831460674156,0.2,0,2.242134831460674,0.0
93e6aab9-8303-465a-a381-334cdec4293b,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0
93ea4575-409e-4a09-b11c-f1366e62db33,1,1,5,2,1,1,1,1,0,1,0.0702247191011236,0.0,5,19.070224719101123,3.0
93eeeb6d-3116-4aa0-b2a1-ec2378189dce,1,1,5,2,1,1,1,0,0,0,0.0,0.0,5,17.0,3.0
944e993a-a55b-4277-8ade-12a6a3295c5c,1,0,5,0,0,0,1,1,0,0,0.0,0.0,2,10.0,2.0
944f5bf1-fbd1-41fc-b2b3-6cc00cd4a840,1,1,5,2,1,1,1,1,1,1,0.0,0.0,5,20.0,4.0
945084cc-3913-480f-befd-d7e032018d41,1,0,5,0,0,0,1,1,0,0,0.0,0.0,2,10.0,2.0
946a7e56-071d-4c0e-9007-ff6b1b286068,1,0,5,2,0,0,1,1,1,1,0.0,0.0,5,17.0,3.0
94820f8b-74f4-4cb0-80be-a284e55ba63b,1,1,5,2,1,1,1,1,0,1,0.042134831460674156,0.6,5,19.642134831460673,3.0
948d85e2-980f-404b-af05-5e00b07d5e44,1,0,5,0,0,0,1,1,0,1,0.014044943820224719,0.0,1,10.014044943820224,2.0
949f84e6-7f38-474f-bccc-cb43e6fff076,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0
94aee0fb-f011-44d0-9b61-76e3dbfe2b78,1,1,5,2,1,1,1,1,0,1,1.7837078651685392,2.6,5,23.38370786516854,4.0
94c17ea9-e646-4bc4-b793-8dc3ed12cb47,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
94c5f8ab-13c5-4159-afb4-c95cfd418ce5,1,0,5,2,1,0,1,0,1,1,0.0,0.0,3,15.0,3.0
94d845a3-3476-46f5-8bb6-d54bfcb9aae1,1,0,5,2,1,1,1,1,0,1,0.09831460674157302,1.2,5,19.29831460674157,3.0
94deaf3f-0323-429a-b036-c8e2927d4f0d,1,1,5,2,1,1,1,1,0,0,0.0,0.0,4,17.0,3.0
94e1d30e-7b94-487c-a0c9-f19bdccecc58,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
951e566e-9132-4ee9-9ad3-dfb30aff3a32,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
95242549-c0ab-47da-b40a-e8fe483cde2e,1,0,5,2,0,1,1,1,0,0,0.028089887640449437,0.0,5,16.028089887640448,3.0
957e310e-c40a-41e3-97a2-913c359fc1d5,1,1,0,2,1,1,1,0,0,0,0.0,0.0,0,7.0,1.0
959f622a-f11f-4e29-b234-ac630303bf05,1,1,5,2,1,1,1,1,0,0,0.9691011235955056,3.2,5,22.169101123595507,4.0
95a6d28e-31fc-4d89-8762-af5652679270,1,0,5,2,1,1,1,1,0,0,0.08426966292134831,0.8,3,15.88426966292135,3.0
95c2dfa0-0bc2-4e58-8784-70077499e256,1,1,5,2,1,1,1,1,0,0,0.42134831460674155,1.2,5,19.621348314606742,3.0
95c333cb-807f-480d-9fef-cf37053e72cf,1,1,5,2,1,1,1,1,0,0,0.11235955056179775,1.0,5,19.1123595505618,3.0
95ee68f3-6b6c-4958-91be-a5693f7e445d,1,0,0,2,0,0,1,1,0,0,0.0,0.0,0,5.0,1.0
960cdad1-2c05-4826-b454-bd4edc53fbd1,1,1,5,2,1,0,1,0,0,0,0.0,0.0,2,13.0,2.0
961fd89f-4e05-4a31-a859-bd21dc28dafd,1,0,5,0,0,0,1,1,0,0,0.0,0.0,3,11.0,2.0
9634d9ea-3596-4dc8-ab41-6940e2e7a82a,1,0,5,2,0,1,1,1,0,1,0.056179775280898875,0.4,5,17.4561797752809,3.0
963b0d4b-131a-4407-b753-0452d6ecbfae,1,0,5,2,0,1,1,1,0,0,0.42134831460674155,0.6,5,17.02134831460674,3.0
9674d902-68b7-4409-b8ca-f65b08851546,1,0,5,2,1,1,1,0,0,0,0.08426966292134831,0.8,5,16.884269662921348,3.0
96928cd8-9a02-4b21-8ce4-8e5598b7eded,1,0,5,2,1,0,1,1,0,1,0.014044943820224719,0.2,2,14.214044943820223,3.0
9702404d-789a-4daf-8c9b-16faa484bb88,1,1,5,2,1,1,1,1,0,0,1.2780898876404498,1.2,5,20.47808988764045,4.0
973201b3-e705-4167-88d9-d57c9a88eda9,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
9737e9f2-d4f4-49f2-98c7-c66e4e9765b6,1,0,5,2,0,0,1,1,0,0,0.0,0.0,1,11.0,2.0
9741f4d7-ab85-4ad1-80d3-be31968aeb0c,1,0,5,2,0,1,1,1,0,0,0.0,0.0,0,11.0,2.0
97553b02-2a50-476c-a17b-8af283e05bc5,1,0,5,0,0,0,1,1,0,0,0.0,0.0,3,11.0,2.0
9765dcb1-1810-4ea4-af88-41a26fb7214d,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,18.214044943820223,3.0
9774f5ae-8312-49ea-b91c-5553a0ff64c9,1,1,5,2,1,1,1,1,0,0,0.4915730337078651,0.2,2,15.691573033707865,3.0
97adb3e5-58d6-49d3-82a0-c5a21810e568,1,0,5,2,1,1,1,1,0,0,0.23876404494382025,1.0,5,18.23876404494382,3.0
97bddaac-795d-4158-841e-4e3a05f40588,1,0,5,2,0,0,1,0,0,0,0.08426966292134831,0.2,5,14.284269662921348,3.0
97d07d8b-55eb-4774-a894-bf88b35a114d,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
97e7d39b-70e8-4772-b07b-918119c31763,1,0,5,0,0,0,1,0,0,0,0.0,0.0,0,7.0,1.0
97eae6b8-a3c8-4e41-9a3a-9b2ce630e7d5,1,1,5,2,1,0,1,1,0,0,0.0,0.0,5,17.0,3.0
